tmdbId,title,overview,cast,director
354220,The Girl in the Photographs (2015),Images coming from the crimes committed by a deranged pair of murderers bring a small town woman to the attention of a celebrity lensman. But how much danger will enter her life as a result of all this attention?,"Kal Penn,Claudia Lee,Kenny Wormald",
354251,Southbound (2016),"The film contains five stories set on desolate stretches of a desert highway. Two men on the run from their past, a band on its way to a gig, a man struggling to get home, a brother in search of his long-lost sister and a family on vacation are forced to confront their worst fears and darkest secrets in these interwoven tales.","Fabianne Therese,Larry Fessenden,Kate Beahan",Chad Villella
354534,The Invoking 2 (2015),"""Although hundreds of disturbing paranormal events occur every year, most of these chilling encounters go unreported - until now. Bear witness as hapless victims experience the unspeakable terror of confronting demonic forces, murderous poltergeists and other evil entities that are dead set on claiming their souls. Descend into an abyss of waking nightmares as these bloodthirsty, malevolent spirits seek to possess their prey and drag them-kicking and screaming-down to hell.""","Andrew Fleming,Jessica Fratus,Chara Victoria Gannett",Jamie Root
354547,Hawa (2003),A woman finds her repeatedly raped by a supernatural entity.,"Tabu,Shahbaz Khan,Mukesh Tiwari",Guddu Dhanoa
354924,The Dead Room (2015),"When a terrified family flees a desolate southern New Zealand farmhouse, two cynical scientists and a young psychic are sent to investigate their claims of a haunting. There they encounter a powerful spirit that will protect the house's secrets at all costs.","Jed Brophy,Jeffrey Thomas,Laura Petersen",
355309,Martian Land (2015),"In the distant future, mankind lives on Mars, in cities that resemble those once found on Earth, protected from the alien atmosphere by dome-like force-fields. When a massive sandstorm breaks through the dome and destroys Mars New York, those in Mars Los Angeles must figure out how to stop the storm before it wipes them out next.","Alan Pietruszewski,Lane Townsend,Jennifer Dorogi",Scott Wheeler
355506,Siren (2016),A bachelor party becomes a savage fight for survival when the groomsmen unwittingly unleash a fabled predator upon the festivities. Feature film adapted from the V/H/S (2012) anthology segment 'Amateur Night.',"Chase Williamson,Justin Welborn,Hannah Fierman",Gregg Bishop
355536,Director's Cut (2018),"Herbert Blount is a crowdfunding contributor for the new Adam Rifkin feature KNOCKED OFF. Unhappy with the film, he steals the footage and kidnaps actress Missi Pyle to star in his own ""director's cut!""","Missi Pyle,Penn Jillette,Harry Hamlin",Adam Rifkin
355598,Girl in Woods (2016),After a tragic accident Grace is lost and alone in the Smoky Mountains. Grace's struggle for survival is made more complicated by her troubled past. Battling the demons in her mind may be the only way to come out alive.,"Juliet Reeves London,Charisma Carpenter,Jeremy London",
356149,Robert the Doll (2015),In this chilling story based on real life events a family experience terrifying supernatural occurrences when their son acquires a vintage doll called Robert.,"Suzie Frances Garton,Lee Bane,Flynn Allen",
356191,Demon (2015),"A bridegroom is possessed by an unquiet spirit in the midst of his own wedding celebration, in this clever take on the Jewish legend of the dybbuk.","Itay Tiran,Agnieszka Å»ulewska,Tomasz Schuchardt",
356326,What We Become (2015),A family of four is quarantined in their home as a virulent strand of the flu spreads into town and they are forced to the extreme to escape alive.,"Troels Lyby,Mille Dinesen,Benjamin Engell",
356482,Murder in the Dark (2013),"When a group of young people camping in the ruins of a medieval Turkish town play a party game called 'Murder in the Dark', they soon discover that someone is taking the game too far...Produced in an experimental shooting style, this murder-mystery features a cast of actors who were not allowed to see the script. The actors' choices interactively changed the shape of the story. They had to use clues to solve the mystery laid out before them by the filmmakers.","Murielle Zuker,Mary Kate Wiles,Simone Tang",
356483,Unnatural (2015),Global climate change prompts a scientific corporation to genetically modify Alaskan polar bears with horrific and deadly results.,"James Remar,Sherilyn Fenn,Ron Carlson",Hank Braxtan
356486,Lumberjack Man (2015),"As the staff of Good Friends Church Camp prepares for a spring break filled with ""Fun Under the Son"", a demon logger rises from his sap boiler to wreak his vengeance and feast on flapjacks soaked in the blood of his victims.","Michael Madsen,Ciara Flynn,Jarrett King",Josh Bear
356690,Lake Fear (2014),"Four girls go to a cabin in the woods, which is inhabited by evil. This cabin then ensnares them in a labyrinth of macabre as they must battle their way out.","Jessica Willis,Shanon Snedden,Joshua Winch",Michael Crum
357096,I Spit on Your Grave III: Vengeance is Mine (2015),"Jennifer Hills is still tormented by the brutal sexual assault she endured years ago. Sheâ€™s changed identities and cities, reluctantly joining a support group where she begins to piece together a new life. But when her new friendâ€™s murderer goes free and the tales of serial rapists haunt her, Jennifer will hunt down the men responsible and do what the system wonâ€™t â€“ make them pay for their crimes in the most horrific ways imaginable. Only this time, no jury may be able to save her.","Sarah Butler,Jennifer Landon,Doug McKeon",R.D. Braunstein
357106,Lust in the Mummy's Tomb (2002),"A college student awakens a long-dormant Egyptian mummy stolen from a museum, and then is pursued and seduced by the ghost of the Egyptian queen Cleopatra.","Erin Brown,Patty Peturbed,Joey Smack",William Hellfire
358962,Queen of Spades: The Dark Rite (2015),"There is an ancient ritual known to humankind for more than a hundred years...According to the legend, an ominous entity known as The Queen of Spades can be summoned by drawing a door and staircase on a mirror in the darkness, and by saying her name three times. The Queen of Spades gets her energy from reflective objects; she cuts locks of hair from those asleep, and those that see her go mad or die. Four teenagers decide to call The Queen of Spades as a joke. But when one of them dies of a sudden heart attack, the group realizes they are up against something inexplicable and deadly dangerous.","Alina Babak,Valeriya Dmitrieva,Igor Khripunov",
358982,Eden Lodge (2015),"A young couple arrive at a retreat in the English countryside in the hope of saving their failing marriage. But when the people around them start to be picked off by a vicious killer, the weekend becomes a matter of saving their lives.","Georgina Blackledge,Cyd Casados,Ivy Corbin",
359228,Ghost House (2017),A young couple go on an adventurous vacation to Thailand only to find themselves haunted by a malevolent spirit after naively disrespecting a Ghost House.,"Scout Taylor-Compton,James Landry HÃ©bert,Mark Boone Junior",
359246,Hell House LLC (2015),"Five years after an unexplained malfunction causes the death of 15 tour-goers and staff on the opening night of a Halloween haunted house tour, a documentary crew travels back to the scene of the tragedy to find out what really happened.","Kristin Michelle Taylor,Theodore Bouloukos,Ryan Jennifer Jones",
359255,The Inhabitants (2015),A young couple gets more than they bargained for when they buy an historic bed and breakfast in New England only to discover that the old house is hiding a dark secret within its walls.,"Elise Couture,Michael Reed,India Pearl",
360007,Patchwork (2015),"A delightfully dark, Frankenstein-themed horror comedy about a re-animated corpse, made from the stitched together body parts of three murdered young women, that decides to go on a bloody quest to find their killer and avenge their deaths!","Tory Stolper,Tracey Fairaway,Maria Blasucci",
360205,Invoked (2015),"A group of young people went on a abandoned hostel in Sligo, Ireland. After they play a really creepy game, all of them disappear.","Ciara Rose Burke,Lynn Larkin,Craig Grainger",
360321,Nocturna (2015),"Two New Orleans detectives become embroiled in a centuries-long feud between two secretive factions of vampires while investigating a runaway child's case. Torn between their everyday lives and the dangerous lure of immortality, the detectives must race to destroy the evil Moldero clan.","Mike Doyle,Estella Warren,Massimo Dobrovic",Buz Alexander
